#ID,MAC,SSID,Frequency,Signal,Alt,Lon,Lat,Time
410,1c:b9:c4:16:2b:e8,Ariel_University,6,-83.0,32.10453015677905,35.209959665293596,690.7292639135236,2017-12-03 08:40:40
411,1c:b9:c4:15:ed:38,Ariel_University,6,-75.0,32.10417638234996,35.21113975129769,698.9394424494598,2017-12-03 08:47:12
412,c2:6c:ac:a0:7b:4d,outsense,11,-63.0,32.104695990835054,35.209969388278346,686.4546391752577,2017-12-03 08:45:10
413,24:79:2a:2c:5c:18,Ariel_University,11,-65.0,32.10381226819673,35.21019627901639,702.2622950819673,2017-12-03 08:46:56
414,1c:b9:c4:94:2c:37,,52,-80.0,32.102731598184796,35.209856140328526,705.0355370083863,2017-12-03 08:55:05
415,b2:6c:ac:9f:f1:c5,paysday,2,-82.0,32.104189038012045,35.209166242472186,718.0640349665068,2017-12-03 08:45:33
416,3c:52:82:ef:c4:3c,DIRECT-3B-HP DeskJet 3630 series,6,-61.0,32.10296307854524,35.20966159179388,701.5541042540443,2017-12-03 09:00:33
417,1c:b9:c4:16:e5:a8,Ariel_University,6,-76.0,32.103483375356575,35.209835025240906,699.5967379545643,2017-12-03 08:46:48
418,1c:b9:c4:16:12:e8,Ariel_University,1,-90.0,32.10358120061593,35.20879532777539,702.3207686528216,2017-12-03 08:45:42
419,ec:8c:a2:88:94:17,,44,-72.0,32.102870759011275,35.20876459357887,690.2253272679154,2017-12-03 08:41:25
420,06:ae:db:3a:64:05,BezeqFree,1,-84.0,32.102458386443125,35.20743113335047,694.8881937656644,2017-12-03 08:37:27
421,1c:b9:c4:16:ed:3c,Ariel_University,44,-71.0,32.102967844522254,35.20966257658926,701.5531820599184,2017-12-03 09:02:19
422,1c:b9:c4:14:36:fc,Ariel_University,36,-84.0,32.10423235881814,35.2111784466841,704.2993113818352,2017-12-03 08:42:38
423,d0:0f:6d:f1:35:2f,Sveta,4,-85.0,32.10251814263996,35.20734901460898,698.9056862429085,2017-12-03 08:37:15
424,ec:8c:a2:88:a9:27,,44,-81.0,32.10377986390148,35.207818162044134,690.4231966047739,2017-12-03 08:38:22
425,ec:8c:a2:08:a9:28,Ariel_University,11,-71.0,32.10343964525814,35.20780117095074,690.6640863513989,2017-12-03 08:37:58
426,1c:b9:c4:15:3a:3c,Ariel_University,44,-82.0,32.102049198139355,35.20957634222167,691.331833645041,2017-12-03 08:41:47
427,b2:6c:ac:a0:3d:eb,sinusafe,3,-72.0,32.103037182467155,35.20922200544526,689.9999999999999,2017-12-03 08:45:30
428,ec:8c:a2:08:a9:2c,Ariel_University,44,-81.0,32.104022465066386,35.20786579674153,690.1661107104795,2017-12-03 08:38:25
429,1c:b9:c4:16:04:7c,Ariel_University,60,-81.0,32.102387876164094,35.20903740018327,701.3708999391388,2017-12-03 08:46:15
430,14:ae:db:58:0d:6d,__ery,11,-91.0,32.10258798763252,35.20759021123835,693.1085203108703,2017-12-03 08:37:33
431,1c:b9:c4:16:ed:48,Ariel_University,6,-81.0,32.10381925496951,35.21037222280892,699.634126394052,2017-12-03 08:47:06
432,00:1a:dd:f4:fc:85,Afikim_Wifi,8,-78.0,32.106211489963755,35.21194838735254,689.2763252871639,2017-12-03 08:39:19
433,ec:8c:a2:08:94:18,Ariel_University,1,-60.0,32.103246905945305,35.208755557443524,692.0487514863258,2017-12-03 08:45:45
434,ec:8c:a2:08:a9:38,Ariel_University,6,-81.0,32.1027696878486,35.207536172161696,695.1730814282531,2017-12-03 08:37:13
435,f8:e7:1e:33:87:38,Police_Shomron ,1,-86.0,32.106211489963755,35.21194838735254,689.2763252871639,2017-12-03 08:39:19
436,00:1a:dd:f4:fc:84,,8,-77.0,32.106211489963755,35.21194838735254,689.2763252871639,2017-12-03 08:39:19
437,ec:8c:a2:88:a9:37,,36,-81.0,32.103254567862166,35.20776621667453,690.8153989055744,2017-12-03 08:37:55
438,a2:6c:ac:a0:60:4d,incentive2,1,-72.0,32.10460788229774,35.20973802125795,689.7647291040788,2017-12-03 08:45:13
439,1c:b9:c4:14:2b:c8,Ariel_University,6,-69.0,32.10506367294511,35.21102584699575,708.2947335777865,2017-12-03 08:44:55
440,b2:6c:ac:9f:fb:1f,iagree,1,-69.0,32.10461482776755,35.209739654174484,690.2103154026798,2017-12-03 08:40:58
441,ec:8c:a2:08:a9:3c,Ariel_University,36,-75.0,32.10294522725105,35.20767327460506,691.0835484362619,2017-12-03 08:37:39
442,1c:b9:c4:14:2f:68,Ariel_University,6,-67.0,32.10259840731249,35.208856153662325,701.3958004483445,2017-12-03 08:46:03
443,1c:b9:c4:16:05:7c,Ariel_University,36,-89.0,32.104874969898276,35.21066696129317,709.6455161399964,2017-12-03 08:42:59
444,1c:b9:c4:94:2b:d7,,36,-78.0,32.10220589,35.209548500000004,692.5,2017-12-03 08:50:47
445,00:1d:aa:81:d8:3c,KCG-ADSL,3,-64.0,32.102829709999995,35.20975063,703.0,2017-12-03 09:04:06
446,1c:b9:c4:95:43:e7,,36,-90.0,32.10199115789806,35.20958210879809,691.3292746776632,2017-12-03 08:41:50
447,a2:6c:ac:a0:60:55,incentive2,36,-82.0,32.104568792116325,35.20969930203204,704.3331469531615,2017-12-03 08:45:16
448,b2:6c:ac:9f:fb:27,iagree,36,-89.0,32.10489300606392,35.20928224839672,690.7435731036957,2017-12-03 08:38:52
449,ec:8c:a2:08:92:48,Ariel_University,6,-85.0,32.10461272357625,35.20792963641949,689.6670161410832,2017-12-03 08:38:25
450,1c:b9:c4:15:23:5c,Ariel_University,36,-91.0,32.104079300627305,35.20894493919268,693.2106002961864,2017-12-03 08:41:10
451,58:70:c6:fb:96:30,YICarCam_fb9630,5,-88.0,32.10473133,35.21000489,687.0,2017-12-03 08:49:58
452,1c:b9:c4:16:e5:ac,Ariel_University,36,-88.0,32.10360554777893,35.20981182556972,696.9845369879256,2017-12-03 08:42:17
453,ec:8c:a2:08:79:88,Ariel_University,1,-88.0,32.10493454942741,35.210993687799785,688.9904963388941,2017-12-03 08:45:01
454,1c:b9:c4:15:43:e8,Ariel_University,1,-75.0,32.10243978901894,35.20890832960873,689.8255693362793,2017-12-03 08:41:34
455,1c:b9:c4:14:2b:d8,Ariel_University,1,-63.0,32.10259996,35.20952533,697.0,2017-12-03 08:58:13
456,ec:8c:a2:08:92:4c,Ariel_University,36,-88.0,32.10461272357625,35.20792963641949,689.6670161410832,2017-12-03 08:38:25
457,c8:be:19:07:77:b9,Bezeq-N_0777b8,11,-88.0,32.10413712623305,35.21082446017363,704.7212452331758,2017-12-03 08:51:42
458,1c:b9:c4:94:2b:c7,,36,-80.0,32.10503628921239,35.21097419861293,704.1768446000658,2017-12-03 08:44:55
459,8c:0c:90:6f:36:58,,1,-74.0,32.10469340203842,35.20992463410953,706.1602376340919,2017-12-03 08:45:13
460,8c:0c:90:2f:36:58,Ariel_University,1,-71.0,32.1047516788576,35.20999987516892,703.7294822388864,2017-12-03 08:45:12
461,90:6c:ac:a0:3d:eb,Guest,3,-73.0,32.1032931814997,35.20950196235548,695.4795746343311,2017-12-03 08:45:30
462,1c:b9:c4:15:1c:bc,Ariel_University,36,-90.0,32.103388164157224,35.209780212663475,713.0579802632583,2017-12-03 08:46:43
463,00:27:19:13:fc:a4,KCG_20,11,-85.0,32.105780737828404,35.21207285063565,690.385079719126,2017-12-03 08:39:25
464,24:79:2a:2b:02:78,Ariel_University,6,-80.0,32.10381301,35.21016707,708.0,2017-12-03 09:06:35
465,1c:b9:c4:94:2f:67,,36,-84.0,32.10293474085022,35.20878314332855,707.5299710413922,2017-12-03 08:50:36
466,d0:bf:9c:db:31:30,HP-Print-30-Officejet 7610,6,-73.0,32.104662110475736,35.20981817723731,703.9686724218899,2017-12-03 08:45:15
467,ec:8c:a2:09:93:b8,Ariel_University,11,-90.0,32.10297429619621,35.20769754582129,690.9460551220589,2017-12-03 08:37:45
468,24:79:2a:2b:34:e8,Ariel_University,1,-90.0,32.10507123327566,35.21145722461369,693.5785828198289,2017-12-03 08:40:16
469,1c:b9:c4:95:23:57,,36,-92.0,32.104079300627305,35.20894493919268,693.2106002961864,2017-12-03 08:41:10
470,1c:b9:c4:96:05:77,,36,-90.0,32.10490479074945,35.211247446727874,697.4311692397619,2017-12-03 08:42:59
471,1c:b9:c4:16:05:78,Ariel_University,6,-78.0,32.10467108376406,35.20999402754329,698.834027615354,2017-12-03 08:49:58
472,1c:b9:c4:15:23:58,Ariel_University,6,-78.0,32.104051165,35.209245190000004,689.0,2017-12-03 08:50:04
473,3c:52:82:ef:d4:56,DIRECT-55-HP DeskJet 3630 series,6,-73.0,32.10214469198605,35.209092070738286,689.1669146640586,2017-12-03 08:41:44
474,e4:95:6e:40:87:1a,OOP_course,1,-20.0,32.10300921,35.2096084,701.0,2017-12-03 09:01:13
475,1c:b9:c4:16:f1:48,Ariel_University,1,-73.0,32.10220711277429,35.2090047452854,689.1669146640586,2017-12-03 08:41:44
476,3c:52:82:ef:d4:52,DIRECT-51-HP DeskJet 3630 series,6,-72.0,32.1036443285623,35.20996056146965,698.479233226837,2017-12-03 08:51:24
477,90:6c:ac:a0:7b:4d,EVE,11,-64.0,32.10465560966182,35.209867160629834,687.7689073968409,2017-12-03 08:45:10
478,1c:b9:c4:96:cd:17,,36,-89.0,32.105448644069995,35.21192983211315,691.5885470680463,2017-12-03 08:39:34
479,1c:b9:c4:96:f1:47,,36,-83.0,32.10215532094677,35.20926006509077,703.336196116465,2017-12-03 08:50:49
480,00:11:6b:11:7e:0c,yosh,1,-87.0,32.104677764338085,35.21048944592496,692.9280266206871,2017-12-03 08:44:58
481,70:5a:0f:57:04:17,DIRECT-B1-HP DeskJet 3830 series,11,-84.0,32.10474846,35.21005988,687.0,2017-12-03 08:45:10
482,8c:0c:90:2e:16:88,Ariel_University,11,-78.0,32.103481938012976,35.209275503804456,695.429939148073,2017-12-03 09:03:09
483,24:79:2a:2b:24:98,Ariel_University,1,-81.0,32.104086771133765,35.21069948347492,696.744565292418,2017-12-03 08:42:32
484,00:27:22:f3:bb:3a,,6,-86.0,32.10353355128237,35.20781291804855,690.5795129917332,2017-12-03 08:38:10
485,1c:b9:c4:14:30:3c,Ariel_University,44,-80.0,32.10303261889668,35.20969811288614,705.8647769533317,2017-12-03 08:55:14
486,84:c9:b2:4a:e7:87,dlink,2,-86.0,32.1044140461797,35.20788087493433,689.9496964638441,2017-12-03 08:38:22
487,00:8c:54:90:ce:d1,victoria,11,-89.0,32.10251743683182,35.2073387273908,695.5775665899107,2017-12-03 08:37:24
488,1c:b9:c4:16:cd:18,IT-MNG,1,-75.0,32.10576014887555,35.21206399289527,690.460869314654,2017-12-03 08:39:25
489,1c:b9:c4:15:25:4c,Ariel_University,44,-87.0,32.10474846,35.21005988,687.0,2017-12-03 08:45:10
490,f8:e7:1e:33:87:3c,Police_Shomron ,36,-86.0,32.10578181130056,35.21207187967583,690.5323471428377,2017-12-03 08:39:28
491,1c:b9:c4:15:3a:28,Ariel_University,1,-87.0,32.105448644069995,35.21192983211315,691.5885470680463,2017-12-03 08:39:34
492,00:25:86:cc:00:f8,AUC_54_R,5,-74.0,32.10398434094102,35.20828642235602,691.4237420125255,2017-12-03 08:41:16
493,24:79:2a:2b:24:9c,Ariel_University,36,-87.0,32.104065424799884,35.21056380796895,697.5076283965512,2017-12-03 08:42:32
494,1c:b9:c4:94:36:f7,,36,-89.0,32.10421174650141,35.211189336085184,697.9876832678715,2017-12-03 08:42:41
495,8c:0c:90:af:76:53,,6,-90.0,32.105210120790346,35.21178480914369,692.3377115782242,2017-12-03 08:39:49
496,34:0b:01:19:21:42,afikim-wifi,7,-91.0,32.10253330333696,35.20726399020641,699.287760530489,2017-12-03 08:37:10
497,1c:b9:c4:15:25:48,Ariel_University,1,-72.0,32.10469951651665,35.20991429317792,702.0716588184786,2017-12-03 08:45:12
498,1c:b9:c4:16:f1:5c,Ariel_University,52,-77.0,32.10321334379989,35.20970921734608,702.594246423773,2017-12-03 09:00:33
499,1c:b9:c4:16:f1:58,Ariel_University,6,-72.0,32.10300948899487,35.20963486834608,699.3994420948438,2017-12-03 09:00:33
500,1c:b9:c4:15:3a:38,Ariel_University,11,-74.0,32.10200219968475,35.209614307400614,701.4788533495818,2017-12-03 08:50:55
501,48:ee:0c:3e:86:dd,tachlit3,7,-85.0,32.102383542734515,35.2088367634866,689.4879837201058,2017-12-03 08:41:40
502,24:79:2a:2b:34:a8,Ariel_University,11,-92.0,32.105338150765675,35.21187487697705,692.0554072332519,2017-12-03 08:39:37
503,24:c9:a1:36:52:d8,Ariel_University,1,-90.0,32.10481856308317,35.210123150849206,726.1049342872047,2017-12-03 08:53:41
504,f8:e9:03:12:ef:3b,ShapeDo,6,-67.0,32.10456787824365,35.20968245817704,689.7342613927822,2017-12-03 08:40:58
505,f8:e9:03:12:ef:3c,ShapeDo-5GHz,60,-75.0,32.104568012100614,35.209679316065845,689.8684136221324,2017-12-03 08:40:58
506,1c:b9:c4:14:36:f8,Ariel_University,6,-78.0,32.10419388505282,35.21122791619917,695.6783175904187,2017-12-03 08:47:12
507,1c:b9:c4:96:f1:57,,52,-82.0,32.103260452095796,35.20974024367279,703.9055825038959,2017-12-03 08:51:21
508,1c:b9:c4:16:cd:1c,Ariel_University,36,-88.0,32.10578181130056,35.21207187967583,690.5323471428377,2017-12-03 08:39:28
509,00:1a:dd:f4:ef:c4,,1,-87.0,32.10614939016676,35.21138726608906,688.8993666020681,2017-12-03 08:39:13
510,1c:b9:c4:95:3a:37,,44,-87.0,32.10204840896786,35.209305441513706,690.6637923310731,2017-12-03 08:41:47
511,00:1a:dd:f4:ef:c5,Afikim_Wifi,1,-81.0,32.106089276564596,35.21106968179408,688.7624378298848,2017-12-03 08:39:10
512,cc:fa:00:ae:93:46,bezek freeee,6,-86.0,32.10263460161589,35.20757686137406,692.0341048029707,2017-12-03 08:37:36
513,c0:4a:00:71:ee:ee,Onicom,9,-81.0,32.103488096295486,35.209807180370774,699.2249391711212,2017-12-03 08:42:17
514,00:27:22:f3:bb:2b,,6,-85.0,32.104025555169244,35.2096016392575,699.519767795736,2017-12-03 08:51:30
515,70:5a:0f:57:42:43,DIRECT-42-HP DeskJet 3830 series,11,-75.0,32.10447804,35.20959776,687.0,2017-12-03 08:45:19
516,1c:b9:c4:16:f1:4c,Ariel_University,36,-84.0,32.10214478667037,35.20908910369364,689.2517761973079,2017-12-03 08:41:44
517,90:6c:ac:a0:7b:55,EVE,52,-73.0,32.10465583147739,35.209799109729424,721.9074685803262,2017-12-03 08:53:47
518,1c:b9:c4:15:3a:2c,Ariel_University,36,-92.0,32.105338150765675,35.21187487697705,692.0554072332519,2017-12-03 08:39:37
519,c0:bd:d1:d5:8c:55,AndroidAP,6,-80.0,32.10312597,35.20921578,696.5,2017-12-03 08:58:43
520,b2:6c:ac:a0:7b:4d,magneto,11,-63.0,32.10469970388029,35.20991437381792,702.1353665897465,2017-12-03 08:45:12
521,1c:b9:c4:95:ec:37,,36,-79.0,32.102955284348354,35.20967463745281,701.0612920207566,2017-12-03 09:03:53
522,1c:b9:c4:14:2c:3c,Ariel_University,52,-80.0,32.10302392651606,35.209959334447085,695.9571938168848,2017-12-03 08:51:34
523,1c:b9:c4:16:ee:9c,Ariel_University,36,-85.0,32.10259716125353,35.20992068942939,696.4473308693133,2017-12-03 09:08:45
524,ec:8c:a2:26:d2:c8,Ariel_University,11,-90.0,32.104776120091074,35.20916252861589,689.7256468399695,2017-12-03 08:38:49
525,1c:b9:c4:15:34:b8,Ariel_University,6,-92.0,32.10493191549645,35.21025667401684,692.7030958914264,2017-12-03 08:40:49
526,24:79:2a:ac:5b:d7,,36,-82.0,32.10444130085198,35.20944049214144,719.6999289639562,2017-12-03 08:45:24
527,1c:b9:c4:14:30:08,Ariel_University,1,-81.0,32.10498053414769,35.210559310397116,689.7064770867712,2017-12-03 08:40:43
528,ec:8c:a2:88:7b:87,,40,-76.0,32.103587203489745,35.207817343129406,690.5674501131717,2017-12-03 08:38:04
529,ec:8c:a2:09:0c:cc,Ariel_University,44,-80.0,32.10321891949164,35.2077603995489,690.8382411765818,2017-12-03 08:37:52
530,58:70:c6:fb:68:7a,YICarCam_fb687a,5,-88.0,32.104362677361316,35.20927746779735,692.9954485022049,2017-12-03 08:41:04
531,1c:b9:c4:15:fd:e8,IT-MNG,11,-82.0,32.1054937403403,35.21192701959897,691.4990491525514,2017-12-03 08:39:28
532,34:8f:27:20:89:b8,Ariel_University,6,-78.0,32.10429363368066,35.20924901889868,691.9977242511025,2017-12-03 08:41:04
533,1c:b9:c4:16:ee:98,Ariel_University,6,-73.0,32.10261570514694,35.20996040076318,693.8547104580814,2017-12-03 08:51:08
534,1c:b9:c4:15:ed:b8,IT-MNG,1,-82.0,32.10332952201547,35.20976489343931,702.1410008294166,2017-12-03 09:02:57
535,00:1a:dd:f4:ef:04,PEPWAVE_9481,1,-76.0,32.10589172379298,35.21023459417683,688.6002581566134,2017-12-03 08:39:01
536,1c:b9:c4:15:fd:ec,Ariel_University,40,-76.0,32.10533711925973,35.2118598855837,691.9964341016355,2017-12-03 08:39:34
537,1c:b9:c4:12:7c:c8,Ariel_University,11,-65.0,32.10302068122714,35.20878234019998,703.2120549582822,2017-12-03 08:45:54
538,1c:b9:c4:95:fd:47,,36,-87.0,32.10352215895307,35.20985602129289,706.3498349521443,2017-12-03 09:03:15
539,1c:b9:c4:15:36:9c,Ariel_University,36,-82.0,32.10507363838788,35.210893572413184,709.152221390088,2017-12-03 08:40:43
540,b2:6c:ac:a0:7b:55,magneto,52,-73.0,32.10467817424046,35.20981364636564,708.5120395177382,2017-12-03 08:40:55
541,a2:6c:ac:a0:18:29,artsim,6,-75.0,32.10304026,35.209172280000004,689.5,2017-12-03 08:57:43
542,1c:b9:c4:14:2b:88,Ariel_University,11,-72.0,32.10300675878594,35.209655666869004,700.0,2017-12-03 09:02:25
543,1c:b9:c4:12:90:b8,Ariel_University,11,-74.0,32.1027437886588,35.20890780086142,700.7289940268076,2017-12-03 08:45:51
544,fc:3f:db:9c:36:3d,DIRECT-5C-HP DeskJet 3630 series,6,-79.0,32.10206173176158,35.20947285980673,700.4320999806322,2017-12-03 08:46:13
545,1c:b9:c4:14:62:4c,Ariel_University,36,-74.0,32.10457102888188,35.209608501213296,692.8918490649098,2017-12-03 08:40:58
546,1c:b9:c4:16:cd:68,Ariel_University,11,-86.0,32.1044140461797,35.20788087493433,689.9496964638441,2017-12-03 08:38:22
547,b0:48:7a:a1:80:8c,Knoch,4,-86.0,32.10251814263996,35.20734901460898,698.9056862429085,2017-12-03 08:37:15
548,a0:ab:1b:60:b4:ca,036518749,8,-79.0,32.10220589,35.209548500000004,692.5,2017-12-03 08:50:47
549,1c:b9:c4:95:44:87,,36,-86.0,32.104750634791365,35.21122999135554,699.6870730661485,2017-12-03 08:40:40
550,1c:b9:c4:15:3d:58,Ariel_University,11,-69.0,32.10202988101847,35.20957702875317,701.3788014776477,2017-12-03 08:46:16
551,1c:b9:c4:14:30:0c,Ariel_University,36,-85.0,32.10506214894986,35.21071549460977,692.6868607099875,2017-12-03 08:40:43
552,1c:b9:c4:95:1e:67,,36,-89.0,32.10263051540787,35.21002970756891,712.9572535195944,2017-12-03 08:46:31
553,10:be:f5:39:8f:f2,LARISA,3,-86.0,32.10251814263996,35.20734901460898,698.9056862429085,2017-12-03 08:37:15
554,1c:b9:c4:12:90:bc,Ariel_University,40,-77.0,32.10309633501203,35.20864552102475,692.2722169114571,2017-12-03 08:41:28
555,ec:8c:a2:08:79:a8,Ariel_University,6,-74.0,32.10491382296204,35.211288776254904,696.246735109303,2017-12-03 08:44:36
556,e8:94:f6:d5:98:86,TP-LINK_D59886,9,-94.0,32.10225656,35.21001902,692.0,2017-12-03 08:46:27
557,ec:8c:a2:88:78:37,,40,-90.0,32.103323385092075,35.20778662747971,690.7687922307229,2017-12-03 08:37:58
558,1c:b9:c4:16:11:a8,Ariel_University,1,-76.0,32.10277860667275,35.208693680526075,689.9768372817309,2017-12-03 08:46:00
559,1c:b9:c4:96:1d:77,,44,-85.0,32.10377001820289,35.20885655710274,710.364346402885,2017-12-03 08:50:20
560,1c:b9:c4:15:36:98,Ariel_University,1,-81.0,32.10506211253501,35.21102384176,707.0969257981664,2017-12-03 08:44:55
561,1c:b9:c4:14:2b:8c,Ariel_University,44,-90.0,32.103388164157224,35.209780212663475,713.0579802632583,2017-12-03 08:46:43
562,14:ae:db:3a:64:05,tanya,1,-86.0,32.102528187003614,35.20734570155965,700.1622738859833,2017-12-03 08:37:13
563,ec:8c:a2:08:78:cc,Ariel_University,48,-74.0,32.103313748425805,35.20875344832207,711.2859371331249,2017-12-03 08:54:24
564,1c:b9:c4:15:3d:5c,Ariel_University,36,-82.0,32.101993215281134,35.209569911503216,690.6407658565206,2017-12-03 08:41:50
565,00:1a:dd:f5:06:a4,,13,-83.0,32.10593532045871,35.21038076777716,688.6045855255679,2017-12-03 08:39:04
566,24:79:2a:2b:bd:8c,Ariel_University,44,-83.0,32.10379299376427,35.21009379786531,703.0223738791423,2017-12-03 08:42:20
567,00:1a:dd:f5:06:a5,Afikim_Wifi,13,-84.0,32.10593532045871,35.21038076777716,688.6045855255679,2017-12-03 08:39:04
568,00:1a:dd:f5:e9:25,Afikim-73925,1,-58.0,32.10606022015398,35.21093256776517,688.7280169392087,2017-12-03 08:39:07
569,00:1a:dd:f5:e9:24,PEPWAVE_C99D,1,-59.0,32.10599130709257,35.21067407854037,688.697305537084,2017-12-03 08:39:01
570,a4:08:f5:20:72:6a,HOTFiber-3C40,1,-87.0,32.102861507686676,35.2076291986019,691.1036071541976,2017-12-03 08:37:42
571,00:0e:f4:c1:50:14,vladimir,11,-92.0,32.10263460161589,35.20757686137406,692.0341048029708,2017-12-03 08:37:36
572,1c:b9:c4:16:f1:98,Ariel_University,11,-72.0,32.102291676935884,35.20919399309742,691.8009991673606,2017-12-03 08:46:24
573,74:ea:3a:ad:d1:50,TP-LINK_ADD150,4,-71.0,32.10456190386735,35.20964986393054,690.9731389293391,2017-12-03 08:50:04
574,1c:b9:c4:15:3d:68,Ariel_University,6,-78.0,32.1032090236719,35.2101655919577,696.7816404998398,2017-12-03 08:47:06
575,1c:b9:c4:12:7c:cc,Ariel_University,36,-81.0,32.1027523911542,35.208907096190345,692.7219571771868,2017-12-03 08:50:49
576,1c:b9:c4:14:30:38,Ariel_University,1,-65.0,32.102885453821436,35.209715530318185,702.0,2017-12-03 09:03:58
577,a0:4f:d4:3b:e9:01,Lidor a,6,-84.0,32.102528187003614,35.20734570155965,700.1622738859833,2017-12-03 08:37:13
578,ec:8c:a2:09:0c:c8,Ariel_University,1,-86.0,32.10342051137385,35.20780552775216,690.6874448611455,2017-12-03 08:38:04
579,ec:8c:a2:08:90:cc,Ariel_University,36,-87.0,32.10342051137385,35.20780552775216,690.6874448611455,2017-12-03 08:38:04
580,ec:8c:a2:08:79:ac,Ariel_University,36,-83.0,32.10492500759182,35.21127839113247,694.8433061264184,2017-12-03 08:44:48
581,1c:b9:c4:14:33:cc,Ariel_University,48,-78.0,32.10240537799725,35.20927179135266,691.9519507443641,2017-12-03 08:41:34
582,8c:0c:90:6e:16:88,,11,-78.0,32.10404830833277,35.20901582646195,704.8985792334342,2017-12-03 08:50:19
583,ec:8c:a2:89:8c:37,,44,-86.0,32.10371440835981,35.2078263595938,690.4758805974767,2017-12-03 08:38:13
584,00:02:6f:8e:64:67,,1,-87.0,32.10344907131183,35.20923973447799,708.5804377769539,2017-12-03 09:01:13
585,24:79:2a:2c:5b:d8,Ariel_University,1,-79.0,32.10451028123601,35.20956278203328,690.9269777998517,2017-12-03 08:41:01
586,30:b5:c2:b8:40:36,,13,-91.0,32.10494482726751,35.210446896260514,717.6172124232385,2017-12-03 08:49:48
587,ec:8c:a2:26:b0:e8,Ariel_University,6,-81.0,32.103336548885146,35.20879859139285,689.5897399154546,2017-12-03 08:46:00
588,90:6c:ac:9f:f1:c5,CliClap,2,-86.0,32.10432787109739,35.20944039333655,718.4184377798202,2017-12-03 08:45:36
589,00:1a:dd:e3:06:e4,afikim-wifi,1,-53.0,32.102529803081474,35.2073198916877,699.8860444903256,2017-12-03 08:37:10
590,1c:b9:c4:15:43:ec,Ariel_University,36,-86.0,32.10242980563411,35.208947499060585,703.1653776429945,2017-12-03 08:50:49
591,1c:b9:c4:95:ed:47,,44,-87.0,32.104906121909195,35.21135241304572,691.7266026300563,2017-12-03 08:40:34
592,1c:b9:c4:16:f4:2c,Ariel_University,44,-87.0,32.10258187144831,35.20920713563434,708.4578308449899,2017-12-03 08:46:16
593,1c:b9:c4:16:f4:28,Ariel_University,11,-75.0,32.1022129912316,35.209061075421495,690.4342219144884,2017-12-03 08:50:49
594,90:6c:ac:9f:fb:27,Guest,36,-89.0,32.10489300606392,35.20928224839672,690.7435731036957,2017-12-03 08:38:52
595,ec:8c:a2:08:90:c8,Ariel_University,11,-78.0,32.1036008123458,35.20781952974852,690.554277052172,2017-12-03 08:38:07
596,1c:b9:c4:16:11:ac,Ariel_University,44,-83.0,32.102730164401365,35.208700591039346,702.3883024681678,2017-12-03 08:41:34
597,1c:b9:c4:96:28:e7,,36,-72.0,32.103616012610395,35.20876129259736,690.9078519852889,2017-12-03 08:50:23
598,24:79:2a:2c:61:6c,Ariel_University,36,-92.0,32.10413712623305,35.210824460173626,704.7212452331758,2017-12-03 08:51:42
599,00:1a:dd:f4:f5:c4,,13,-87.0,32.105318087420024,35.20982751003385,689.5653714268656,2017-12-03 08:38:22
600,00:1a:dd:f4:f5:c5,Afikim_Wifi,13,-85.0,32.104581436384365,35.20798824471468,689.781770849375,2017-12-03 08:38:22
601,1c:b9:c4:14:2c:18,Ariel_University,1,-75.0,32.10233098111135,35.209415095227364,702.684132397287,2017-12-03 08:51:01
602,ec:8c:a2:08:78:c8,Ariel_University,6,-75.0,32.10259996,35.20952533,697.0000000000001,2017-12-03 08:58:13
603,90:6c:ac:9f:fb:1f,Guest,1,-69.0,32.104613272224064,35.20980330643984,687.5609958506224,2017-12-03 08:45:16
604,cc:b2:55:e7:7e:ba,Bezeq-NGN_E77EB9,6,-87.0,32.106181954122206,35.21168763894033,689.1981253462078,2017-12-03 08:39:16
605,40:a5:ef:7a:17:f2,2.4V1,1,-72.0,32.102815905,35.209912175,694.4999999999999,2017-12-03 08:46:24
606,1c:b9:c4:16:04:78,Ariel_University,11,-72.0,32.10206001356334,35.20932829667301,689.776127008394,2017-12-03 08:41:47
607,9c:d2:1e:04:e6:2c,HP-Print-2c-LaserJet 400 color,6,-91.0,32.10473133,35.21000489,687.0,2017-12-03 08:49:58
608,ec:8c:a2:09:03:38,Ariel_University,1,-71.0,32.10292709715525,35.20767225474287,691.402709822766,2017-12-03 08:37:36
609,30:e1:71:0f:a2:72,DIRECT-71-HP DeskJet 3630 series,6,-76.0,32.10199753792104,35.20969099839242,690.5439399921042,2017-12-03 08:46:21
610,ec:8c:a2:08:94:1c,Ariel_University,44,-63.0,32.10323208238698,35.208783514783484,700.9453196679484,2017-12-03 08:50:35
611,34:8f:27:20:89:bc,Ariel_University,44,-87.0,32.104466966368285,35.20942986183025,692.9030486088649,2017-12-03 08:41:01
612,1c:b9:c4:96:ed:37,,44,-77.0,32.102944479696056,35.20968831872878,698.1641498759643,2017-12-03 08:42:05
613,1c:b9:c4:16:05:3c,Ariel_University,36,-78.0,32.10467929248126,35.209838685184494,690.5617380516484,2017-12-03 08:50:01
614,1c:b9:c4:16:e8:f8,Ariel_University,11,-68.0,32.10420355061739,35.211297129130614,692.4855102897943,2017-12-03 08:47:12
615,14:ae:db:cf:86:f5,Biren2809,11,-91.0,32.103147609584674,35.20814477182254,691.7941043072864,2017-12-03 08:41:22
